Mme;MIONE;Zakaria;1978-02-11;4 Rue du Nord, Villeurbanne;137972261;zmione7492@hotmail.com
M.;MIHJIUB;François;1984-04-18;9 Rue Poizat, Villeurbanne;329820363;fmihjiub5970@yahoo.com
M.;GOVREY;Julien;1988-05-11;16 Rue Colonel Klobb, Villeurbanne;996179649;julien.govrey@hotmail.com
M.;BONNEFFI-MOETY;Sébastien;1984-12-09;8 Rue de l'Amitie, Villeurbanne;109986826;sbonneffi-moety4859@free.fr
M.;WOEGNER;Julien;1974-12-27;9 Rue Damon, Villeurbanne;927140400;julien.woegner@laposte.net
M.;PICH;Emiliano;1988-10-20;19 Rue Antoine Bernoux, Villeurbanne;103385693;epich8049@laposte.net
M.;PIQUELEER;Pierre;1984-02-10;14 Rue Colonel Klobb, Villeurbanne;340846080;pierre.piqueleer@gmail.com
M.;TOSSIIR;Kévin;1984-06-30;2 Rue Faillebin, Villeurbanne;426783914;kevin.tossiir@gmail.com
Mme;REMOGNENO;Julie;1987-12-21;17 Place Jean Chorel, Villeurbanne;766302412;jremogneno@yahoo.com
Mme;NASSER;Taissia;1982-02-09;8 Rue Jean Pierre Bredy, Villeurbanne;253598051;taissia.nasser@laposte.net
M.;ZHU;Quentin;1977-11-14;19 Rue Etienne Gagnaire, Villeurbanne;290521969;qzhu6773@gmail.com
M.;LA;Nicolas;1985-04-22;14 Rue Jean Voillot, Villeurbanne;768255411;nicolas.la@yahoo.com
Mme;CRAPET;Ziqing;1976-10-19;11 Avenue Henri Barbusse, Villeurbanne;831996525;zcrapet1660@laposte.net
M.;MIKOUOR;Daniel;1991-02-12;16 Rue Antoine Primat, Villeurbanne;101071350;daniel.mikouor@gmail.com
Mme;PERES FRONCA;Mihaela;1985-01-05;20 Rue Baudelaire, Villeurbanne;829804139;mihaela.peres-fronca@gmail.com
M.;JESSINIT;Mohamed;1988-09-29;1 Rue Combet, Villeurbanne;830980255;mjessinit@free.fr
M.;NOGY;Edouard;1985-01-17;18 Petite Rue de la Rize, Villeurbanne;570350031;enogy@yahoo.com
M.;FIUCHET;Petr;1976-11-01;19 Place Albert Thomas, Villeurbanne;814672524;pfiuchet5224@free.fr
M.;DALERUE;Ronald;1985-09-11;12 Rue Baudelaire, Villeurbanne;317658982;ronald.dalerue@outlook.com
Mme;ABBEUR;Rym;1985-11-13;7 Rue de la Soie, Villeurbanne;577459411;rym.abbeur@yahoo.com
M.;BERDY;Édouard;1988-06-23;5 Rue du Luxembourg, Villeurbanne;135449241;edouard.berdy@yahoo.com
Mme;TORDY;Emilie;1976-08-16;2 Rue Jean Baptiste Durand, Villeurbanne;376846955;etordy4899@outlook.com
M.;BIURGIOOS;Florent;1973-04-27;17 Rue Douaumont, Villeurbanne;712788131;florent.biurgioos@yahoo.com
M.;LUCOS;Johann;1986-07-24;10 Rue Racine, Villeurbanne;435647110;johann.lucos@outlook.com
M.;DUDEUET;Joachim;1974-03-11;16 Rue René Prolongee, Villeurbanne;606612603;jdudeuet2788@laposte.net
M.;LODURE;Michaël;1975-06-08;20 Impasse Amblard, Villeurbanne;161963665;michael.lodure@outlook.com
M.;BREGARD;Stéphane;1973-04-23;2 Rue de la Cooperative, Villeurbanne;363386932;sbregard@free.fr
M.;VELLONUIVA GINZALEZ;Fabien;1986-04-16;6 Rue Charrin, Villeurbanne;643557243;fvellonuivaginzalez9359@hotmail.com
M.;MAUSTANFAI;Jérémy;1995-04-13;9 Rue Phelypeaux, Villeurbanne;678416077;jeremy.maustanfai@outlook.com
M.;IUTHIOR;Thomas;1994-07-15;9 Rue Michel Dupeuble, Villeurbanne;931227026;tiuthior8509@outlook.com
M.;FLEERAS;Jeroen;1987-06-05;15 Rue de la Prairie, Villeurbanne;261212960;jfleeras2824@gmail.com
M.;BLINDIAU;Huan;1986-01-18;17 Rue Antoine Bernoux, Villeurbanne;444625641;huan.blindiau@outlook.com
M.;NECHALL;Philippe;1995-09-14;17 Rue du 4 Septembre 1797, Villeurbanne;421688682;philippe.nechall@yahoo.com
M.;DUGUO;Mathieu;1981-04-17;9 Rue Basile, Villeurbanne;178223396;mduguo6994@outlook.com
M.;CILERI;Diego;1973-10-17;17 Place de Croix Luizet, Villeurbanne;953081134;diego.cileri@outlook.com
M.;FAUGORIY;Thibault;1991-08-17;12 Rue Marguerite, Villeurbanne;240243323;thibault.faugoriy@hotmail.com
M.;TREN;Antoine;1983-06-22;13 Impasse Frédéric Fays, Villeurbanne;491556794;atren@free.fr
M.;TULEUP;Li;1972-07-08;3 Place Jean Chorel, Villeurbanne;263015577;li.tuleup@gmail.com
M.;PAOSA;Henrique;1988-07-04;7 Rue Bat Yam, Villeurbanne;278779480;henrique.paosa@hotmail.com
M.;BLIQUAARE;Damien;1992-08-11;9 Rue du Boucheret, Villeurbanne;616893072;damien.bliquaare@gmail.com
Mme;DIRGHAM;Milena;1985-11-13;5 Impasse du Reve, Villeurbanne;530504140;milena.dirgham@hotmail.com
Mme;SAUMEELLON;Meryem;1986-05-21;8 Rue du Tonkin, Villeurbanne;397445891;meryem.saumeellon@laposte.net
M.;CALLODON;Sergiu;1980-06-11;12 Rue de Delle, Villeurbanne;541713123;sergiu.callodon@gmail.com
Mme;SCHNOIDER;Elody;1990-08-03;1 Rue Jubin, Villeurbanne;475184176;elody.schnoider@yahoo.com
Mme;DO RAUSAERS;Yunjie;1991-03-17;16 Impasse Richelieu, Villeurbanne;272345262;yunjie.do-rausaers@yahoo.com
M.;FUTEAKA;Davy;1982-07-27;6 Rue Octavie, Villeurbanne;794676780;davy.futeaka@yahoo.com
M.;LUCOS;Mohamed;1986-04-05;20 Rue Alexandre Dumas, Villeurbanne;216894522;mlucos5613@free.fr
Mme;PHIN;Emilie;1977-05-09;20 Rue Monge, Villeurbanne;736948757;emilie.phin@gmail.com
M.;TALBE;Walaa;1990-10-23;18 Allée du Couchant, Villeurbanne;893768311;walaa.talbe@yahoo.com
Mme;BIRGIS FERREERI GOMES;Louise;1989-09-08;8 Impasse Frédéric Fays, Villeurbanne;783982861;louise.birgis-ferreeri-gomes@laposte.net
M.;FAUILHA;Anh duc;1997-05-21;17 Rue d'Inkermann, Villeurbanne;853152623;afauilha7154@laposte.net
Mme;HUING;Jia-Jing;1987-09-27;17 Rue du Foyer, Villeurbanne;396522735;jhuing4812@outlook.com
M.;HAUILLON;Emmanuel;1993-01-13;19 Rue Wilhelmine, Villeurbanne;494333002;emmanuel.hauillon@yahoo.com
Mme;NETAN;Lucile;1991-01-16;10 Impasse des Lilas, Villeurbanne;141228322;lucile.netan@hotmail.com
M.;HAJALA;Stéphane;1983-08-11;20 Rue Pierre Loti, Villeurbanne;440731190;shajala7205@gmail.com
M.;POQUELOER;Andréi;1983-09-08;5 Rue Hector Berlioz, Villeurbanne;461115162;apoqueloer@outlook.com
M.;MECHABART;Jean-Christian;1996-06-04;6 Rue Michel Dupeuble, Villeurbanne;603083600;jean-christian.mechabart@yahoo.com
Mme;ERNAUD;Sahra;1984-05-20;12 Rue Flachet, Villeurbanne;691165809;sernaud@laposte.net
M.;BROCHTO;Lilian;1977-04-14;13 Rue George Sand, Villeurbanne;409298280;lbrochto6259@hotmail.com
M.;GONTRAC;Fernando;1980-12-04;17 Rue Pelisson, Villeurbanne;467958238;fernando.gontrac@laposte.net
Mme;YISHOA KUSSUDA;Nathalie;1985-11-27;1 Impasse Richelieu, Villeurbanne;138061582;nyishoakussuda6419@yahoo.com
M.;FRUGOIR;Christopher;1994-12-29;6 Impasse du Reve, Villeurbanne;133931821;christopher.frugoir@gmail.com
M.;LUCIS;Juan Daniel;1992-02-21;7 Rue Florian, Villeurbanne;936486749;juan-daniel.lucis@laposte.net
M.;ABADAO;Antonin;1983-05-22;16 Rue Son Tay, Villeurbanne;185527544;aabadao@hotmail.com
M.;GIDALU;Romain;1987-11-23;1 Rue Berthelot, Villeurbanne;391690507;rgidalu@laposte.net
M.;PORSANS;Pierre;1984-02-26;18 Impasse Alexandre Dumas, Villeurbanne;475567348;pierre.porsans@outlook.com
M.;MEDREE;Sébastien;1973-05-08;11 Rue Viret, Villeurbanne;628260346;sebastien.medree@hotmail.com
M.;WOSTPHEL;Antoine;1989-05-21;9 Rue Aynes, Villeurbanne;722637008;antoine.wostphel@hotmail.com
M.;BRUNAOR;Cédric;1997-06-04;5 Rue Benjamin Constant, Villeurbanne;622405174;cedric.brunaor@hotmail.com
M.;BORTILUS;Pierre;1975-04-12;9 Rue Prisca, Villeurbanne;320588613;pierre.bortilus@gmail.com
M.;XHAMBULLO;Stéphane;1988-07-09;12 Rue Jean Baptiste Clement, Villeurbanne;810619918;stephane.xhambullo@outlook.com
Mme;PAMITESCU;Olena;1983-05-06;6 Rue des Acacias, Villeurbanne;368283469;olena.pamitescu@laposte.net
M.;PITIET;Jérémy;1981-11-21;4 Impasse Baconnier, Villeurbanne;829664559;jeremy.pitiet@free.fr
M.;GOVROLAV;Adrien;1970-04-02;15 Impasse du Boucheret, Villeurbanne;144027120;agovrolav@laposte.net
M.;PERROAUX;Guillaume;1988-05-06;13 Rue Jacques Brel, Villeurbanne;577263312;gperroaux1007@hotmail.com
M.;VI;Chongguang;1978-03-03;3 Rue de Verdun, Villeurbanne;279666502;cvi@gmail.com
M.;STEOLY;Rémy;1994-01-26;6 Rue Louis Bocquet, Villeurbanne;676300512;rsteoly@outlook.com
M.;SEJILMISSI;Victor;1972-12-23;7 Rue Daniel Llacer, Villeurbanne;571091807;vsejilmissi7378@free.fr
M.;MAURAL;Alexis;1992-07-17;15 Place du Commandant Rivière, Villeurbanne;943107512;amaural7801@outlook.com
M.;CHEBBORT;Amine;1973-03-06;3 Rue Charles Gounod, Villeurbanne;711406355;amine.chebbort@gmail.com
M.;JAETSA KENGNE;Philipe;1986-01-03;1 Rue des Muriers, Villeurbanne;716769191;pjaetsakengne5867@outlook.com
M.;THEO THIEN NGHIA;Sannine;1973-06-30;6 Avenue Antoine de Saint Exupery, Villeurbanne;400043691;sannine.theo-thien-nghia@laposte.net
M.;GORVIOS;Benjamin;1971-03-02;4 Allée du Caporal Maupas, Villeurbanne;595081718;bgorvios5920@hotmail.com
M.;RUTTNAR;Bertrand;1985-11-04;9 Rue Sully Prudhomme, Villeurbanne;732177082;bruttnar8521@yahoo.com
M.;LA;Oscar;1983-08-05;17 Rue des Bons Amis, Villeurbanne;604929989;oscar.la@outlook.com
Mme;OICHI;Li;1995-05-01;15 Avenue Piaton, Villeurbanne;950656137;loichi3109@yahoo.com
M.;FEUALHI;Hendrik;1997-07-18;7 Rue du Canada, Villeurbanne;799301768;hfeualhi@laposte.net
M.;GINZILEZ PISA;Jérémy;1988-05-12;4 Rue Clos Mon Desir, Villeurbanne;964365250;jginzilezpisa@laposte.net
Mme;MEUGOL;Alisson;1988-10-30;8 Rue du Docteur Rollet, Villeurbanne;268863526;alisson.meugol@hotmail.com
M.;IGBANGBI;Cyril;1988-08-04;1 Impasse Richelieu, Villeurbanne;699344962;cyril.igbangbi@gmail.com
M.;RIUCHON;Pierre;1992-04-19;7 Impasse des Bienvenus, Villeurbanne;910888647;pierre.riuchon@hotmail.com
M.;ILOMBE ISOMBACO;Michaël;1997-07-02;8 Rue Francis Chirat, Villeurbanne;415660698;milombeisombaco9992@hotmail.com
M.;MIGNAN;Huage;1971-04-30;5 Avenue Piaton, Villeurbanne;455278563;huage.mignan@free.fr
M.;KEMARO;Cédric;1986-04-10;17 Rue Racine, Villeurbanne;759185427;cedric.kemaro@hotmail.com
M.;FORNANDEZ FERNANDEZ;Jose Luis;1989-02-16;18 Cours Émile Zola, Villeurbanne;972719855;jose-luis.fornandez-fernandez@gmail.com
M.;BONGOETXEI ORIONDO;Moctar;1993-02-08;15 Rue Faillebin, Villeurbanne;228303213;mbongoetxeioriondo@free.fr
M.;TCHIUMAKOVA;Nicolas;1994-08-19;20 Rue de la Ligne de l'Est, Villeurbanne;764958504;ntchiumakova9963@yahoo.com
M.;FERRAER;Anthony;1974-05-22;17 Rue Pelisson, Villeurbanne;378987725;anthony.ferraer@outlook.com
M.;GIREUX;Zouhair;1976-08-16;16 Rue du Docteur Ollier, Villeurbanne;431819553;zouhair.gireux@laposte.net
M.;DA PISQUALI;Harshawardhan;1987-04-26;12 Rue Billon, Villeurbanne;807265795;hdapisquali5657@hotmail.com
M.;BUISSIN;Paul;1977-04-01;16 Rue Pascal, Villeurbanne;677812557;paul.buissin@laposte.net
M.;DUSIRT;Gaëtan;1984-02-26;1 Rue Jean Zuber, Villeurbanne;786092776;gdusirt5774@free.fr
